epoch,dice_metric,loss,mean_IOU_gpu,val_dice_metric,val_loss,val_mean_IOU_gpu
0,0.201240773481,1.336276745,0.115363032557,0.0,1.34823523276,0.0
1,0.284877252567,1.1943393115,0.174828399343,0.0,1.18783689849,0.0
2,0.349438305963,1.01637852145,0.233899259404,0.0,1.46883313358,0.0
3,0.440800435478,0.75963712689,0.319433685999,0.0,2.14066073298,0.0
4,0.416501948742,0.784369020598,0.296400758265,0.0321677523898,1.32911174186,0.0186405789573
5,0.459777929648,0.663659017914,0.324128031897,0.0,2.29149414599,0.0
6,0.510698111874,0.636978572396,0.375017784158,0.059651237214,1.57083913498,0.0357534143259
7,0.47984383047,0.637070591261,0.347091353309,0.211383803166,1.30407094397,0.136966278136
8,0.494654205426,0.589378246231,0.359348441755,0.274452761514,0.844650330953,0.185957121663
9,0.578087555054,0.48117571107,0.430832170082,0.458311432041,0.451151361223,0.332619538065
10,0.598503785347,0.48460053588,0.458959222195,0.761942960322,0.344460863154,0.625990859233
11,0.583456491941,0.464682085718,0.445325177678,0.576971831266,0.308521794621,0.430702846497
12,0.652010245175,0.38912567379,0.506831398542,0.405811899807,0.939084087498,0.289748435607
13,0.64169214132,0.412475610108,0.498442071717,0.254509789011,0.942824331112,0.169854262334
14,0.654900444188,0.387656151427,0.51155679098,0.46386707155,0.38140300801,0.337460787501
15,0.663676259555,0.358937633906,0.517415700466,0.697723756544,0.289163220907,0.552429332398
16,0.583463854442,0.531405307118,0.441982514922,0.164598805481,1.00616450422,0.10682433458
17,0.595416882519,0.435143168693,0.454546667128,0.755781603744,0.231965741375,0.634205175797
18,0.656154536943,0.365284553604,0.507696123632,0.770822328515,0.218645202927,0.64242034452
19,0.654191604397,0.37573762505,0.509470944154,0.759856774472,0.222359059611,0.627210171893
20,0.680092342139,0.330427958916,0.535406275234,0.733310312964,0.247693112586,0.596324160229
21,0.690511176905,0.307540536103,0.54552809413,0.715307224076,0.265769060235,0.576926577371
22,0.696381680609,0.306794062814,0.552861566501,0.71945562074,0.2679475802,0.578763063066
23,0.676614733134,0.325284009667,0.531590271682,0.785294366069,0.195062547922,0.658067710698
24,0.697439052223,0.312401364257,0.555407070445,0.700991004007,0.28990120464,0.565359239001
25,0.676717116255,0.351013793896,0.536180660129,0.77387513034,0.212492338498,0.645450863056
26,0.658972869708,0.351196922127,0.510694643996,0.583065947052,0.32832051022,0.449612171506
27,0.668032461968,0.339452645734,0.524514083905,0.775948870927,0.202388660167,0.648282207083
28,0.681580253767,0.336620801517,0.538606533678,0.744464872405,0.234747649403,0.608414687682
29,0.685901331033,0.313664365354,0.540585901794,0.73643288482,0.24790947861,0.600233247504
30,0.702707271759,0.297042255561,0.564205190357,0.751505112275,0.228272583452,0.615841954481
31,0.673638041916,0.336879566429,0.527732958592,0.730708875693,0.262637367006,0.593553832732
32,0.701221617892,0.307511345491,0.560512027461,0.76622988563,0.204232427524,0.634000341874
33,0.718221791499,0.277006912742,0.577691185251,0.752014600672,0.226919699693,0.616529881954
34,0.71854863222,0.278528443589,0.579504996215,0.744544703513,0.24489827035,0.60893499013
35,0.723826612779,0.254055057865,0.580667097385,0.672027149238,0.346480544424,0.523570744786
36,0.711946020211,0.287366251659,0.573984273541,0.710645202082,0.276599960402,0.567884211428
37,0.70759207726,0.288870022816,0.567288344359,0.764664925635,0.22312887921,0.633586971089
38,0.727618556792,0.260627266724,0.588972877506,0.706220051739,0.265256731538,0.565281476127
39,0.722643387834,0.259190715204,0.582071122691,0.755323612131,0.226254424546,0.621713776607
40,0.712286357453,0.286636054369,0.573838971966,0.79194738064,0.188902056543,0.66896943422
41,0.707539615903,0.285258885737,0.564901507746,0.756147618406,0.219636825845,0.620753062889
42,0.703331399973,0.284532178927,0.560719915556,0.766618477181,0.211625497788,0.63463156065
43,0.712064375441,0.280533689404,0.571662086964,0.74539026618,0.231073422357,0.606793727726
44,0.712880705285,0.271483747303,0.569668409745,0.753469102085,0.260483061429,0.621917900629
45,0.703770744636,0.28878759496,0.560269978689,0.776797098108,0.214171169559,0.648406156339
46,0.740924441322,0.235763749445,0.604688019646,0.7186713228,0.290354138706,0.577338456642
47,0.753156082133,0.224096525783,0.6178454833,0.76500127092,0.227487964556,0.634567592759
48,0.719984708339,0.261883301558,0.578387978743,0.77286361251,0.212781633949,0.642902767286
49,0.658888055569,0.367798782709,0.516329630285,0.742217898369,0.265635299264,0.60423911456
50,0.673053084983,0.314169184195,0.522595414144,0.781428493559,0.186457777862,0.650336115621
51,0.704170704944,0.28585003598,0.560021399924,0.7701354241,0.214415782946,0.639799973927
52,0.729994961831,0.252362505423,0.590979530821,0.74210434407,0.252262203023,0.605009535328
53,0.714289722363,0.275833165405,0.573228541204,0.715870738029,0.296905593015,0.574529620819
54,0.693371962257,0.296776785097,0.549549140212,0.776108924299,0.207761432277,0.647007797379
55,0.709614082702,0.284835121411,0.570392399968,0.734649986029,0.275635277154,0.596980846953
56,0.726646405975,0.263071217611,0.585321324665,0.727856085636,0.254956955323,0.585343521088
57,0.739559782772,0.237706332695,0.600744981583,0.793304391205,0.190988979186,0.671905100811
58,0.739538241324,0.248971921311,0.606007050166,0.772022938356,0.211791848647,0.642501105554
59,0.705691889398,0.282830944886,0.563643564213,0.750694147311,0.255171349854,0.618333583698
60,0.730344037137,0.252966338461,0.591431605241,0.733848377131,0.265283135697,0.59459874453
61,0.75146457682,0.224662135905,0.617645185059,0.70917898789,0.316531480988,0.567154269665
62,0.727082463817,0.262975161616,0.590426382645,0.753014509566,0.241092007607,0.617914577946
63,0.720238663198,0.268324357846,0.582702125679,0.758268270642,0.213386546355,0.626293879468
64,0.736487017607,0.239875859016,0.598883685165,0.713224792853,0.305759095354,0.571982238442
65,0.721478348759,0.259923439913,0.578357609121,0.763662680984,0.230374849983,0.632572964299
66,0.753676733867,0.221460556949,0.619091712114,0.745120267384,0.262664217036,0.610633295495
67,0.718823529135,0.277080480508,0.581467534848,0.753427303396,0.230978038511,0.617486400995
68,0.745220189254,0.232391053708,0.60910738066,0.756102069281,0.239407717017,0.622786891647
69,0.749011065782,0.223818516168,0.611432238123,0.754444440827,0.242754686973,0.621158767957
70,0.760469879456,0.209136255701,0.625329755657,0.755409422331,0.229151628213,0.620527024381
71,0.750678492813,0.232366476355,0.61646027822,0.763333370909,0.228522464167,0.632305317093
72,0.758697357469,0.213996107213,0.62301359707,0.75232063327,0.22585748136,0.615635754075
73,0.749969719902,0.222808094329,0.616391502731,0.7683147965,0.217009939253,0.636633493006
